id,SpatialCode,country,bloc,year,ncdstype,smr,urbrte,gdpercpta,hcexp,avrgprecp,avrgtemp,observed_deaths,expected_deaths,mortality_rate,population
12,ZMB,Zambia,SADC,2011,diabmtus,0.02543,39.851,1644.456831,65.0934906,82.89117979,21.20871419,2811,110546,774.9,14265814
12,ZMB,Zambia,SADC,2011,malineopms,0.04945,39.851,1644.456831,65.0934906,82.89117979,21.20871419,5467,110546,774.9,14265814
12,ZMB,Zambia,SADC,2011,rsptoryds,0.02057,39.851,1644.456831,65.0934906,82.89117979,21.20871419,2274,110546,774.9,14265814
12,ZMB,Zambia,SADC,2012,cvds,0.13381,40.354,1729.647471,69.96878815,82.89117979,21.20871419,14894,111307,754.9,14744658
12,ZMB,Zambia,SADC,2012,diabmtus,0.02481,40.354,1729.647471,69.96878815,82.89117979,21.20871419,2761,111307,754.9,14744658
12,ZMB,Zambia,SADC,2012,malineopms,0.05013,40.354,1729.647471,69.96878815,82.89117979,21.20871419,5580,111307,754.9,14744658
12,ZMB,Zambia,SADC,2012,rsptoryds,0.01994,40.354,1729.647471,69.96878815,82.89117979,21.20871419,2220,111307,754.9,14744658
12,ZMB,Zambia,SADC,2013,cvds,0.13415,40.865,1840.320553,84.19036102,82.89117979,21.20871419,15220,113455,744.7,15234976
12,ZMB,Zambia,SADC,2013,diabmtus,0.02438,40.865,1840.320553,84.19036102,82.89117979,21.20871419,2766,113455,744.7,15234976
12,ZMB,Zambia,SADC,2013,malineopms,0.05035,40.865,1840.320553,84.19036102,82.89117979,21.20871419,5712,113455,744.7,15234976
12,ZMB,Zambia,SADC,2013,rsptoryds,0.01947,40.865,1840.320553,84.19036102,82.89117979,21.20871419,2209,113455,744.7,15234976
12,ZMB,Zambia,SADC,2014,cvds,0.13431,41.382,1724.57622,66.04714203,82.89117979,21.20871419,15585,116035,737.3,15737793
12,ZMB,Zambia,SADC,2014,diabmtus,0.02401,41.382,1724.57622,66.04714203,82.89117979,21.20871419,2786,116035,737.3,15737793
12,ZMB,Zambia,SADC,2014,malineopms,0.05036,41.382,1724.57622,66.04714203,82.89117979,21.20871419,5843,116035,737.3,15737793
12,ZMB,Zambia,SADC,2014,rsptoryds,0.01899,41.382,1724.57622,66.04714203,82.89117979,21.20871419,2204,116035,737.3,15737793
12,ZMB,Zambia,SADC,2015,cvds,0.13374,41.907,1307.909649,57.92047501,82.89117979,21.20871419,15841,118450,729,16248230
12,ZMB,Zambia,SADC,2015,diabmtus,0.02344,41.907,1307.909649,57.92047501,82.89117979,21.20871419,2776,118450,729,16248230
12,ZMB,Zambia,SADC,2015,malineopms,0.05062,41.907,1307.909649,57.92047501,82.89117979,21.20871419,5996,118450,729,16248230
12,ZMB,Zambia,SADC,2015,rsptoryds,0.01835,41.907,1307.909649,57.92047501,82.89117979,21.20871419,2173,118450,729,16248230
12,ZMB,Zambia,SADC,2016,cvds,0.13599,42.438,1249.923143,55.87984467,82.89117979,21.20871419,16472,121130,722.4,16767761
12,ZMB,Zambia,SADC,2016,diabmtus,0.02323,42.438,1249.923143,55.87984467,82.89117979,21.20871419,2814,121130,722.4,16767761
12,ZMB,Zambia,SADC,2016,malineopms,0.0512,42.438,1249.923143,55.87984467,82.89117979,21.20871419,6202,121130,722.4,16767761
12,ZMB,Zambia,SADC,2016,rsptoryds,0.01803,42.438,1249.923143,55.87984467,82.89117979,21.20871419,2184,121130,722.4,16767761
12,ZMB,Zambia,SADC,2017,cvds,0.13618,42.976,1495.752138,71.52032471,82.89117979,21.20871419,16935,124356,718.9,17298054
12,ZMB,Zambia,SADC,2017,diabmtus,0.02367,42.976,1495.752138,71.52032471,82.89117979,21.20871419,2944,124356,718.9,17298054
12,ZMB,Zambia,SADC,2017,malineopms,0.05229,42.976,1495.752138,71.52032471,82.89117979,21.20871419,6503,124356,718.9,17298054
12,ZMB,Zambia,SADC,2017,rsptoryds,0.01802,42.976,1495.752138,71.52032471,82.89117979,21.20871419,2241,124356,718.9,17298054
12,ZMB,Zambia,SADC,2018,cvds,0.13553,43.521,1475.199883,70.36667633,82.89117979,21.20871419,17032,125672,704.6,17835893
12,ZMB,Zambia,SADC,2018,diabmtus,0.02377,43.521,1475.199883,70.36667633,82.89117979,21.20871419,2987,125672,704.6,17835893
12,ZMB,Zambia,SADC,2018,malineopms,0.05392,43.521,1475.199883,70.36667633,82.89117979,21.20871419,6776,125672,704.6,17835893
12,ZMB,Zambia,SADC,2018,rsptoryds,0.0177,43.521,1475.199883,70.36667633,82.89117979,21.20871419,2225,125672,704.6,17835893
12,ZMB,Zambia,SADC,2019,cvds,0.13348,44.072,1268.120941,85.64040375,82.89117979,21.20871419,16669,124877,679.4,18380477
12,ZMB,Zambia,SADC,2019,diabmtus,0.0235,44.072,1268.120941,85.64040375,82.89117979,21.20871419,2935,124877,679.4,18380477
12,ZMB,Zambia,SADC,2019,malineopms,0.05637,44.072,1268.120941,85.64040375,82.89117979,21.20871419,7039,124877,679.4,18380477
12,ZMB,Zambia,SADC,2019,rsptoryds,0.01725,44.072,1268.120941,85.64040375,82.89117979,21.20871419,2154,124877,679.4,18380477
13,ZWE,Zimbabwe,SADC,2000,cvds,0.14404,33.758,565.2843897,98.24945831,55.40720021,20.63998833,10368,71978,608.2,11834676
13,ZWE,Zimbabwe,SADC,2000,diabmtus,0.02833,33.758,565.2843897,98.24945831,55.40720021,20.63998833,2039,71978,608.2,11834676
13,ZWE,Zimbabwe,SADC,2000,malineopms,0.10384,33.758,565.2843897,98.24945831,55.40720021,20.63998833,7474,71978,608.2,11834676
13,ZWE,Zimbabwe,SADC,2000,rsptoryds,0.02585,33.758,565.2843897,98.24945831,55.40720021,20.63998833,1861,71978,608.2,11834676
13,ZWE,Zimbabwe,SADC,2001,cvds,0.14643,34.17,569.0032086,87.49465179,55.40720021,20.63998833,10702,73086,613.6,11910978
13,ZWE,Zimbabwe,SADC,2001,diabmtus,0.02946,34.17,569.0032086,87.49465179,55.40720021,20.63998833,2153,73086,613.6,11910978
13,ZWE,Zimbabwe,SADC,2001,malineopms,0.10523,34.17,569.0032086,87.49465179,55.40720021,20.63998833,7691,73086,613.6,11910978
13,ZWE,Zimbabwe,SADC,2001,rsptoryds,0.02578,34.17,569.0032086,87.49465179,55.40720021,20.63998833,1884,73086,613.6,11910978
13,ZWE,Zimbabwe,SADC,2002,cvds,0.14949,34.585,529.1868828,89.26095581,55.40720021,20.63998833,11319,75719,631.8,11984644
13,ZWE,Zimbabwe,SADC,2002,diabmtus,0.03075,34.585,529.1868828,89.26095581,55.40720021,20.63998833,2328,75719,631.8,11984644
13,ZWE,Zimbabwe,SADC,2002,malineopms,0.10472,34.585,529.1868828,89.26095581,55.40720021,20.63998833,7929,75719,631.8,11984644
13,ZWE,Zimbabwe,SADC,2002,rsptoryds,0.02578,34.585,529.1868828,89.26095581,55.40720021,20.63998833,1952,75719,631.8,11984644
13,ZWE,Zimbabwe,SADC,2003,cvds,0.15059,34.479,474.3022011,100.1369324,55.40720021,20.63998833,11609,77092,638.4,12075828
13,ZWE,Zimbabwe,SADC,2003,diabmtus,0.03161,34.479,474.3022011,100.1369324,55.40720021,20.63998833,2437,77092,638.4,12075828
13,ZWE,Zimbabwe,SADC,2003,malineopms,0.10436,34.479,474.3022011,100.1369324,55.40720021,20.63998833,8045,77092,638.4,12075828
13,ZWE,Zimbabwe,SADC,2003,rsptoryds,0.0255,34.479,474.3022011,100.1369324,55.40720021,20.63998833,1966,77092,638.4,12075828
13,ZWE,Zimbabwe,SADC,2004,cvds,0.15366,34.294,477.399491,114.4442978,55.40720021,20.63998833,12464,81113,667,12160881
13,ZWE,Zimbabwe,SADC,2004,diabmtus,0.03246,34.294,477.399491,114.4442978,55.40720021,20.63998833,2633,81113,667,12160881
13,ZWE,Zimbabwe,SADC,2004,malineopms,0.1021,34.294,477.399491,114.4442978,55.40720021,20.63998833,8282,81113,667,12160881
13,ZWE,Zimbabwe,SADC,2004,rsptoryds,0.026,34.294,477.399491,114.4442978,55.40720021,20.63998833,2109,81113,667,12160881
13,ZWE,Zimbabwe,SADC,2005,cvds,0.15485,34.11,470.7837614,105.0980301,55.40720021,20.63998833,12982,83837,685.8,12224753
13,ZWE,Zimbabwe,SADC,2005,diabmtus,0.03329,34.11,470.7837614,105.0980301,55.40720021,20.63998833,2791,83837,685.8,12224753
13,ZWE,Zimbabwe,SADC,2005,malineopms,0.09832,34.11,470.7837614,105.0980301,55.40720021,20.63998833,8243,83837,685.8,12224753
13,ZWE,Zimbabwe,SADC,2005,rsptoryds,0.02607,34.11,470.7837614,105.0980301,55.40720021,20.63998833,2186,83837,685.8,12224753
13,ZWE,Zimbabwe,SADC,2006,cvds,0.15882,33.926,441.4987969,106.1896973,55.40720021,20.63998833,13861,87275,707.8,12330490
13,ZWE,Zimbabwe,SADC,2006,diabmtus,0.03411,33.926,441.4987969,106.1896973,55.40720021,20.63998833,2977,87275,707.8,12330490
13,ZWE,Zimbabwe,SADC,2006,malineopms,0.09742,33.926,441.4987969,106.1896973,55.40720021,20.63998833,8502,87275,707.8,12330490
13,ZWE,Zimbabwe,SADC,2006,rsptoryds,0.02656,33.926,441.4987969,106.1896973,55.40720021,20.63998833,2318,87275,707.8,12330490
13,ZWE,Zimbabwe,SADC,2007,cvds,0.1639,33.743,425.0368417,92.25428772,55.40720021,20.63998833,15705,95820,769.6,12450568
13,ZWE,Zimbabwe,SADC,2007,diabmtus,0.03525,33.743,425.0368417,92.25428772,55.40720021,20.63998833,3378,95820,769.6,12450568
13,ZWE,Zimbabwe,SADC,2007,malineopms,0.09014,33.743,425.0368417,92.25428772,55.40720021,20.63998833,8637,95820,769.6,12450568
13,ZWE,Zimbabwe,SADC,2007,rsptoryds,0.02773,33.743,425.0368417,92.25428772,55.40720021,20.63998833,2657,95820,769.6,12450568
13,ZWE,Zimbabwe,SADC,2008,cvds,0.16697,33.56,351.8391005,114.6329498,55.40720021,20.63998833,17366,104005,828.7,12550347
13,ZWE,Zimbabwe,SADC,2008,diabmtus,0.03575,33.56,351.8391005,114.6329498,55.40720021,20.63998833,3718,104005,828.7,12550347
13,ZWE,Zimbabwe,SADC,2008,malineopms,0.08752,33.56,351.8391005,114.6329498,55.40720021,20.63998833,9102,104005,828.7,12550347
13,ZWE,Zimbabwe,SADC,2008,rsptoryds,0.02855,33.56,351.8391005,114.6329498,55.40720021,20.63998833,2969,104005,828.7,12550347
13,ZWE,Zimbabwe,SADC,2009,cvds,0.16739,33.378,762.2979603,54.80850601,55.40720021,20.63998833,18389,109858,866.4,12679810
13,ZWE,Zimbabwe,SADC,2009,diabmtus,0.03579,33.378,762.2979603,54.80850601,55.40720021,20.63998833,3932,109858,866.4,12679810
13,ZWE,Zimbabwe,SADC,2009,malineopms,0.08489,33.378,762.2979603,54.80850601,55.40720021,20.63998833,9326,109858,866.4,12679810
13,ZWE,Zimbabwe,SADC,2009,rsptoryds,0.02881,33.378,762.2979603,54.80850601,55.40720021,20.63998833,3165,109858,866.4,12679810
13,ZWE,Zimbabwe,SADC,2010,cvds,0.16393,33.196,937.84034,98.24945831,55.40720021,20.63998833,18139,110653,861.8,12839771
13,ZWE,Zimbabwe,SADC,2010,diabmtus,0.03516,33.196,937.84034,98.24945831,55.40720021,20.63998833,3891,110653,861.8,12839771
13,ZWE,Zimbabwe,SADC,2010,malineopms,0.08449,33.196,937.84034,98.24945831,55.40720021,20.63998833,9349,110653,861.8,12839771
13,ZWE,Zimbabwe,SADC,2010,rsptoryds,0.02828,33.196,937.84034,98.24945831,55.40720021,20.63998833,3129,110653,861.8,12839771
13,ZWE,Zimbabwe,SADC,2011,cvds,0.1639,33.015,1082.615773,87.49465179,55.40720021,20.63998833,17980,109703,842.2,13025785
13,ZWE,Zimbabwe,SADC,2011,diabmtus,0.03506,33.015,1082.615773,87.49465179,55.40720021,20.63998833,3846,109703,842.2,13025785
13,ZWE,Zimbabwe,SADC,2011,malineopms,0.0853,33.015,1082.615773,87.49465179,55.40720021,20.63998833,9358,109703,842.2,13025785
13,ZWE,Zimbabwe,SADC,2011,rsptoryds,0.02836,33.015,1082.615773,87.49465179,55.40720021,20.63998833,3111,109703,842.2,13025785
13,ZWE,Zimbabwe,SADC,2012,cvds,0.16327,32.834,1290.193957,89.26095581,55.40720021,20.63998833,17898,109625,826.4,13265331
13,ZWE,Zimbabwe,SADC,2012,diabmtus,0.03507,32.834,1290.193957,89.26095581,55.40720021,20.63998833,3844,109625,826.4,13265331
13,ZWE,Zimbabwe,SADC,2012,malineopms,0.08611,32.834,1290.193957,89.26095581,55.40720021,20.63998833,9440,109625,826.4,13265331
13,ZWE,Zimbabwe,SADC,2012,rsptoryds,0.02814,32.834,1290.193957,89.26095581,55.40720021,20.63998833,3085,109625,826.4,13265331
13,ZWE,Zimbabwe,SADC,2013,cvds,0.16181,32.654,1408.36781,100.1369324,55.40720021,20.63998833,17771,109826,810.2,13555422
13,ZWE,Zimbabwe,SADC,2013,diabmtus,0.03506,32.654,1408.36781,100.1369324,55.40720021,20.63998833,3851,109826,810.2,13555422
13,ZWE,Zimbabwe,SADC,2013,malineopms,0.08671,32.654,1408.36781,100.1369324,55.40720021,20.63998833,9523,109826,810.2,13555422
13,ZWE,Zimbabwe,SADC,2013,rsptoryds,0.02765,32.654,1408.36781,100.1369324,55.40720021,20.63998833,3037,109826,810.2,13555422
13,ZWE,Zimbabwe,SADC,2014,cvds,0.15937,32.504,1407.034291,114.4442978,55.40720021,20.63998833,17761,111442,804.3,13855753
13,ZWE,Zimbabwe,SADC,2014,diabmtus,0.03506,32.504,1407.034291,114.4442978,55.40720021,20.63998833,3907,111442,804.3,13855753
13,ZWE,Zimbabwe,SADC,2014,malineopms,0.08722,32.504,1407.034291,114.4442978,55.40720021,20.63998833,9720,111442,804.3,13855753
13,ZWE,Zimbabwe,SADC,2014,rsptoryds,0.02702,32.504,1407.034291,114.4442978,55.40720021,20.63998833,3011,111442,804.3,13855753
13,ZWE,Zimbabwe,SADC,2015,cvds,0.15602,32.385,1410.329173,105.0980301,55.40720021,20.63998833,17670,113254,800.1,14154937
13,ZWE,Zimbabwe,SADC,2015,diabmtus,0.03485,32.385,1410.329173,105.0980301,55.40720021,20.63998833,3947,113254,800.1,14154937
13,ZWE,Zimbabwe,SADC,2015,malineopms,0.08757,32.385,1410.329173,105.0980301,55.40720021,20.63998833,9918,113254,800.1,14154937
13,ZWE,Zimbabwe,SADC,2015,rsptoryds,0.02638,32.385,1410.329173,105.0980301,55.40720021,20.63998833,2988,113254,800.1,14154937
13,ZWE,Zimbabwe,SADC,2016,cvds,0.15584,32.296,1421.787791,106.1896973,55.40720021,20.63998833,17627,113107,782.6,14452704
13,ZWE,Zimbabwe,SADC,2016,diabmtus,0.035,32.296,1421.787791,106.1896973,55.40720021,20.63998833,3959,113107,782.6,14452704
13,ZWE,Zimbabwe,SADC,2016,malineopms,0.08983,32.296,1421.787791,106.1896973,55.40720021,20.63998833,10160,113107,782.6,14452704
13,ZWE,Zimbabwe,SADC,2016,rsptoryds,0.02602,32.296,1421.787791,106.1896973,55.40720021,20.63998833,2943,113107,782.6,14452704
13,ZWE,Zimbabwe,SADC,2017,cvds,0.15395,32.237,1192.107012,92.25428772,55.40720021,20.63998833,17159,111459,755.6,14751101
13,ZWE,Zimbabwe,SADC,2017,diabmtus,0.03467,32.237,1192.107012,92.25428772,55.40720021,20.63998833,3864,111459,755.6,14751101
13,ZWE,Zimbabwe,SADC,2017,malineopms,0.09326,32.237,1192.107012,92.25428772,55.40720021,20.63998833,10395,111459,755.6,14751101
13,ZWE,Zimbabwe,SADC,2017,rsptoryds,0.02531,32.237,1192.107012,92.25428772,55.40720021,20.63998833,2821,111459,755.6,14751101
13,ZWE,Zimbabwe,SADC,2018,cvds,0.15332,32.209,2269.177012,114.6329498,55.40720021,20.63998833,17043,111160,738.5,15052184
13,ZWE,Zimbabwe,SADC,2018,diabmtus,0.03459,32.209,2269.177012,114.6329498,55.40720021,20.63998833,3845,111160,738.5,15052184
13,ZWE,Zimbabwe,SADC,2018,malineopms,0.09581,32.209,2269.177012,114.6329498,55.40720021,20.63998833,10650,111160,738.5,15052184
13,ZWE,Zimbabwe,SADC,2018,rsptoryds,0.02494,32.209,2269.177012,114.6329498,55.40720021,20.63998833,2772,111160,738.5,15052184
13,ZWE,Zimbabwe,SADC,2019,cvds,0.1536,32.21,1421.868596,54.80850601,55.40720021,20.63998833,17335,112856,735,15354608
13,ZWE,Zimbabwe,SADC,2019,diabmtus,0.03486,32.21,1421.868596,54.80850601,55.40720021,20.63998833,3934,112856,735,15354608
13,ZWE,Zimbabwe,SADC,2019,malineopms,0.09637,32.21,1421.868596,54.80850601,55.40720021,20.63998833,10876,112856,735,15354608
13,ZWE,Zimbabwe,SADC,2019,rsptoryds,0.02487,32.21,1421.868596,54.80850601,55.40720021,20.63998833,2807,112856,735,15354608
